cancer_class,subject_cui,pass_all_3,pass_all_3_cancer_types,object_cui,pass_all_3_count
Non-Hodgkin Lymphoma,C0007257,"['C0020268', 'C2980094', 'C3853822', 'C0042682', 'C4080091', 'C0078257', 'C1832027', 'C0063077', 'C0010711', 'C0246415', 'C0010927', 'C0049065', 'C1367202', 'C0044401', 'C2742503', 'C0393022', 'C0935989', 'C1567753', 'C4682397', 'C4519428', 'C0218986', 'C0072980', 'C0069717', 'C1721377', 'C2698692', 'C2987417']","[('Breast Cancer',), ('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Leukemia',), ('Melanoma',), ('Breast Cancer', 'Lung Cancer'), ('Lung Cancer',), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Kidney Cancer',)]",C0024305,26
Non-Hodgkin Lymphoma,C2932486,"['C0048306', 'C1516119', 'C0003993', 'C0005310', 'C3896940', 'C0020268', 'C0011015', 'C3853822', 'C0042682', 'C2827667', 'C0040864', 'C2987430', 'C2352806', 'C0210657', 'C0078257', 'C0008163', 'C0728747', 'C3181682', 'C1506770', 'C0019588', 'C0063077', 'C3852841', 'C0245194', 'C0010711', 'C0015133', 'C1455147', 'C0039601', 'C2930789', 'C1367202', 'C1831796', 'C4045494', 'C2697961', 'C0092801', 'C0062941', 'C0770560', 'C0004475', 'C0393022', 'C0935989', 'C1328025', 'C4055433', 'C2935436', 'C0039871', 'C3255208', 'C0000618', 'C3658706', 'C4519428', 'C0013089', 'C4056441', 'C0041920', 'C1707080', 'C0030896', 'C2986924', 'C0218986', 'C0025815', 'C0020789']","[('Breast Cancer',), ('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Leukemia',), ('Melanoma',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Breast Cancer', 'Lung Cancer'), ('Lung Cancer',), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Lung Cancer', 'Melanoma'), ('Kidney Cancer',)]",C0079774,55
Non-Hodgkin Lymphoma,C0055900,"['C0048306', 'C1516119', 'C0003993', 'C2713008', 'C0005310', 'C0020268', 'C0071568', 'C0011015', 'C3853822', 'C0042682', 'C2827667', 'C2987430', 'C4086264', 'C4080091', 'C3467876', 'C0210657', 'C0078257', 'C0008163', 'C0728747', 'C4079208', 'C0063077', 'C3852841', 'C0245194', 'C0010711', 'C0246415', 'C4058811', 'C1455147', 'C0010927', 'C4726799', 'C0065879', 'C0039601', 'C0049065', 'C0039902', 'C1831796', 'C1367202', 'C4287815', 'C2930789', 'C2980094', 'C2697961', 'C0092801', 'C2699709', 'C0025677', 'C0062941', 'C0042670', 'C0002555', 'C0770560', 'C0004475', 'C2742503', 'C0393022', 'C0935989', 'C0040845', 'C4055433', 'C1328025', 'C2935436', 'C0059874', 'C3255208', 'C0000618', 'C3658706', 'C0995188', 'C4519428', 'C0092777', 'C0013089', 'C0014582', 'C0041920', 'C1707080', 'C0005308', 'C2986924', 'C0218986', 'C0025815', 'C0907349', 'C0072980', 'C2987417', 'C0069717', 'C0879427', 'C0060483', 'C0020789']","[('Breast Cancer',), ('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Leukemia',), ('Melanoma',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Breast Cancer', 'Lung Cancer'), ('Lung Cancer',), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Lung Cancer', 'Melanoma'), ('Kidney Cancer',)]",C0079773,76
Non-Hodgkin Lymphoma,C0010583,"['C0003993', 'C0005310', 'C4086264', 'C2980094', 'C0011015', 'C3853822', 'C0042682', 'C0025147', 'C0040864', 'C4080091', 'C0078257', 'C1832027', 'C3467876', 'C0008163', 'C0120107', 'C0728747', 'C3181682', 'C4079208', 'C1506770', 'C3852841', 'C0039512', 'C0010711', 'C2980091', 'C0246415', 'C2974289', 'C0016366', 'C1455147', 'C0010927', 'C3818721', 'C3853921', 'C0065879', 'C0039601', 'C0049065', 'C0039902', 'C1367202', 'C0026256', 'C0040987', 'C1700874', 'C0040976', 'C0010583', 'C0525079', 'C2699709', 'C0092801', 'C0025677', 'C0290883', 'C0002555', 'C1135132', 'C0020402', 'C0004475', 'C2742503', 'C0541315', 'C0039607', 'C3853839', 'C0393022', 'C4055433', 'C0059874', 'C0995188', 'C1567753', 'C4519428', 'C0013089', 'C0526371', 'C4056441', 'C0045093', 'C2742502', 'C0014582', 'C3273827', 'C1707080', 'C0030896', 'C0218986', 'C0072980', 'C2987648', 'C0069717', 'C1721377', 'C2987417', 'C0020789']","[('Breast Cancer',), ('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Leukemia',), ('Melanoma',), ('Kidney Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Breast Cancer', 'Lung Cancer'), ('Lung Cancer',), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Breast Cancer', 'Kidney Cancer'), ('Leukemia', 'Melanoma')]",C0678222,75
Non-Hodgkin Lymphoma,C0717670,,,C0079773,0
Non-Hodgkin Lymphoma,C0011705,"['C0048306', 'C1516119', 'C2713008', 'C1533699', 'C3896940', 'C0071568', 'C0011015', 'C0042679', 'C2930789', 'C4080091', 'C2352806', 'C0210657', 'C0123931', 'C0008163', 'C0728747', 'C3181682', 'C0019588', 'C0063077', 'C0039512', 'C3852841', 'C4301624', 'C0010711', 'C4058811', 'C0056391', 'C1455147', 'C4726799', 'C3818721', 'C0025033', 'C1367202', 'C1831796', 'C0026256', 'C1700874', 'C2697961', 'C0525079', 'C2699709', 'C4055478', 'C0062941', 'C1567130', 'C0002555', 'C0039607', 'C2742503', 'C0541315', 'C0052416', 'C3853839', 'C0393022', 'C0935989', 'C4055433', 'C0039871', 'C3255208', 'C1567753', 'C0851344', 'C0995188', 'C4519428', 'C0011777', 'C0032950', 'C3657270', 'C4056441', 'C0014582', 'C0005308', 'C1831828', 'C0039600', 'C0218986', 'C0907349', 'C2987648', 'C0069717', 'C0025147', 'C0879427', 'C0059874', 'C4519167']","[('Breast Cancer',), ('Lung Cancer', 'Kidney Cancer', 'Melanoma'), ('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Leukemia',), ('Melanoma',), ('Breast Cancer', 'Lung Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Lung Cancer',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Breast Cancer', 'Kidney Cancer'), ('Kidney Cancer',)]",C0079773,69
Non-Hodgkin Lymphoma,C0011707,,,C0079773,0
Non-Hodgkin Lymphoma,C0057992,"['C0048306', 'C0003993', 'C4086264', 'C0011015', 'C2827667', 'C4080091', 'C0008163', 'C0063077', 'C0010711', 'C0025033', 'C0039902', 'C1130428', 'C0025677', 'C0002555', 'C1134659', 'C0796392', 'C0393022', 'C0040845', 'C0000618', 'C4682397', 'C0092777', 'C4079830', 'C3896940', 'C0042679', 'C0210657', 'C0042682', 'C2987430', 'C1135135', 'C1832027', 'C4726799', 'C0039601', 'C0010583', 'C1135132', 'C0004475', 'C0541315', 'C0011777', 'C3657270', 'C2742502', 'C0014582', 'C0218986', 'C4519167', 'C0020789', 'C2713008', 'C2930789', 'C2352806', 'C3467876', 'C3852841', 'C4301624', 'C4058811', 'C3818721', 'C1367202', 'C1831796', 'C4287815', 'C2699709', 'C4055478', 'C0770560', 'C3853839', 'C3255208', 'C0995188', 'C4519428', 'C4056441', 'C1831828', 'C0025815', 'C0069717', 'C0005310', 'C1533699', 'C0078257', 'C0246415', 'C0056391', 'C0026256', 'C2697961', 'C0525079', 'C2935436', 'C0039871', 'C0032950', 'C0032952', 'C1707080', 'C2986924', 'C0907349', 'C4079854', 'C0039286', 'C0059874', 'C0026259']","[('Breast Cancer',), ('Lung Cancer', 'Kidney Cancer', 'Melanoma'), ('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Leukemia',), ('Melanoma',), ('Lung Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Breast Cancer', 'Kidney Cancer'), ('Kidney Cancer',)]",C0079773,83
Non-Hodgkin Lymphoma,C0016374,"['C0003993', 'C0005310', 'C1533699', 'C2987430', 'C4080091', 'C1832027', 'C0065175', 'C0728747', 'C0019588', 'C4049146', 'C0671970', 'C0016360', 'C2980091', 'C2974289', 'C4058811', 'C0056391', 'C3853921', 'C0025033', 'C0021735', 'C0033308', 'C3899947', 'C0065879', 'C0039601', 'C0039902', 'C0144576', 'C0076189', 'C4519167', 'C4045494', 'C2697961', 'C0040976', 'C0010583', 'C0092801', 'C2717021', 'C4055478', 'C0762737', 'C1135132', 'C0020402', 'C0541315', 'C0796392', 'C3853839', 'C0025826', 'C0040845', 'C2935436', 'C1134659', 'C0000618', 'C0011777', 'C3657270', 'C0092777', 'C0013089', 'C0032952', 'C4079830', 'C4056441', 'C0014582', 'C4726900', 'C1707080', 'C0246421', 'C0005308', 'C1831828', 'C0039600', 'C0907349', 'C2987648', 'C1721377', 'C0026259', 'C0020789', 'C1122962']","[('Breast Cancer',), ('Lung Cancer', 'Kidney Cancer', 'Melanoma'), ('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Leukemia',), ('Melanoma',), ('Kidney Cancer',), ('Lung Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Breast Cancer', 'Kidney Cancer'), ('Leukemia', 'Melanoma')]",C0079773,65
Non-Hodgkin Lymphoma,C0016294,"['C1176020', 'C0003993', 'C4086264', 'C0011015', 'C4080091', 'C0040864', 'C0008163', 'C0728747', 'C0063077', 'C0016360', 'C2980091', 'C0065879', 'C0040987', 'C1130428', 'C0025826', 'C1134659', 'C0393022', 'C0040845', 'C1328025', 'C4055433', 'C0092777', 'C0013089', 'C4079830', 'C2698692', 'C1516119', 'C3896940', 'C0042679', 'C0210657', 'C0042682', 'C2987430', 'C1832027', 'C4519273', 'C0065175', 'C0039512', 'C0671970', 'C0016366', 'C4726799', 'C0021735', 'C0039601', 'C2604307', 'C0010583', 'C0762737', 'C1567130', 'C1135132', 'C0004475', 'C0541315', 'C0851344', 'C0011777', 'C0014582', 'C0072980', 'C1721377', 'C0060483', 'C0020789', 'C1122962', 'C0571665', 'C2713008', 'C2930789', 'C2980094', 'C2352806', 'C4079208', 'C3852841', 'C0245194', 'C0015133', 'C4058811', 'C3818721', 'C0049065', 'C1831796', 'C4287815', 'C4045494', 'C2699709', 'C0062941', 'C0770560', 'C3853839', 'C0935989', 'C3255208', 'C1567753', 'C0995188', 'C4519428', 'C4056441', 'C0005308', 'C1831828', 'C0039600', 'C0025815', 'C0069717', 'C0005310', 'C1533699', 'C0071568', 'C0078257', 'C0120107', 'C1506770', 'C4049146', 'C2974289', 'C0056391', 'C1455147', 'C0010927', 'C0026256', 'C1700874', 'C2697961', 'C0092801', 'C0020402', 'C2935436', 'C0039871', 'C0032950', 'C0032952', 'C1707080', 'C0246421', 'C0030896', 'C2986924', 'C0907349', 'C2987648', 'C4079854', 'C0039286', 'C0059874', 'C0026259']","[('Breast Cancer',), ('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Leukemia',), ('Melanoma',), ('Kidney Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Breast Cancer', 'Lung Cancer'), ('Lung Cancer',), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Breast Cancer', 'Kidney Cancer'), ('Leukemia', 'Melanoma')]",C0079773,114
Non-Hodgkin Lymphoma,C0016298,"['C0048306', 'C1176020', 'C0003993', 'C4086264', 'C0011015', 'C2827667', 'C4080091', 'C0040864', 'C0008163', 'C0728747', 'C0063077', 'C0016360', 'C0010711', 'C0025033', 'C0065879', 'C0039902', 'C1130428', 'C0025677', 'C0044401', 'C0002555', 'C0025826', 'C0796392', 'C1134659', 'C0393022', 'C0040845', 'C0092777', 'C0013089', 'C4079830', 'C3273827', 'C2698692', 'C0879427', 'C1516119', 'C3896940', 'C0042679', 'C0210657', 'C2987430', 'C1832027', 'C4519273', 'C0065175', 'C0039512', 'C0671970', 'C4726799', 'C0146224', 'C3899947', 'C0039601', 'C2604307', 'C2717021', 'C0762737', 'C1135132', 'C0541315', 'C0851344', 'C3501358', 'C0011777', 'C3657270', 'C0014582', 'C0218986', 'C0072980', 'C1721377', 'C0060483', 'C0020789', 'C1122962', 'C0571665', 'C2713008', 'C2930789', 'C2980094', 'C3467876', 'C4079208', 'C0019588', 'C0245194', 'C4301624', 'C0015133', 'C4058811', 'C3818721', 'C0049065', 'C1367202', 'C1831796', 'C4287815', 'C4045494', 'C2699709', 'C0062941', 'C0770560', 'C3853839', 'C0935989', 'C3255208', 'C0995188', 'C4519428', 'C4056441', 'C0005308', 'C0025815', 'C0069717', 'C0005310', 'C1533699', 'C3853822', 'C4049146', 'C2974289', 'C1455147', 'C2697961', 'C0525079', 'C0042670', 'C2935436', 'C0039871', 'C3658706', 'C0032950', 'C0032952', 'C0041920', 'C1707080', 'C0246421', 'C0907349', 'C4079854', 'C0039286', 'C0059874', 'C0026259']","[('Breast Cancer',), ('Lung Cancer', 'Kidney Cancer', 'Melanoma'), ('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Leukemia',), ('Melanoma',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Lung Cancer',), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Breast Cancer', 'Kidney Cancer'), ('Lung Cancer', 'Melanoma'), ('Kidney Cancer',)]",C0079773,112
Non-Hodgkin Lymphoma,C0016299,"['C0048306', 'C0003993', 'C4086264', 'C0011015', 'C4080091', 'C0040864', 'C0008163', 'C0728747', 'C0010711', 'C2980091', 'C0025033', 'C0065879', 'C0039902', 'C0040987', 'C0290883', 'C0002555', 'C0796392', 'C0393022', 'C4055433', 'C4682397', 'C0092777', 'C0013089', 'C0526371', 'C4079830', 'C3273827', 'C1516119', 'C0042679', 'C1832027', 'C4519273', 'C0039512', 'C4726799', 'C0146224', 'C0076181', 'C2604307', 'C1567130', 'C1135132', 'C0004475', 'C2742503', 'C0541315', 'C0851344', 'C0011777', 'C2742502', 'C0014582', 'C0072980', 'C0060483', 'C4519167', 'C2713008', 'C2930789', 'C2980094', 'C2352806', 'C3467876', 'C4079208', 'C0019588', 'C3852841', 'C4301624', 'C3818721', 'C0049065', 'C1367202', 'C4287815', 'C2699709', 'C4055478', 'C0062941', 'C0039607', 'C3853839', 'C3255208', 'C1567753', 'C0995188', 'C4519428', 'C4056441', 'C0005308', 'C1831828', 'C0025815', 'C0069717', 'C0025147', 'C2987417', 'C1533699', 'C0071568', 'C0078257', 'C0120107', 'C3181682', 'C0246415', 'C1455147', 'C0010927', 'C0026256', 'C1700874', 'C0040976', 'C2697961', 'C0525079', 'C0052416', 'C0039871', 'C0032950', 'C1707080', 'C0030896', 'C2987648', 'C0059874', 'C0026259']","[('Breast Cancer',), ('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Leukemia',), ('Melanoma',), ('Lung Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Breast Cancer', 'Kidney Cancer'), ('Kidney Cancer',)]",C0079773,96
Non-Hodgkin Lymphoma,C0117996,"['C0048306', 'C1176020', 'C0003993', 'C2713008', 'C1533699', 'C3896940', 'C0042679', 'C4086264', 'C0210657', 'C0042682', 'C2827667', 'C2987430', 'C1135135', 'C4080091', 'C4519273', 'C0008163', 'C0063077', 'C4049146', 'C3852841', 'C0245194', 'C0010711', 'C0015133', 'C4058811', 'C0016366', 'C0056391', 'C4726799', 'C0025033', 'C0039601', 'C0039902', 'C1831796', 'C4287815', 'C2697961', 'C0010583', 'C2699709', 'C0025677', 'C4055478', 'C0042670', 'C0879427', 'C1135132', 'C0770560', 'C0004475', 'C0541315', 'C0796392', 'C0393022', 'C0935989', 'C0040845', 'C4055433', 'C1328025', 'C2935436', 'C3658706', 'C3501358', 'C4682397', 'C4519428', 'C0011777', 'C3657270', 'C0092777', 'C0032952', 'C0014582', 'C0218986', 'C0907349', 'C4079854', 'C0069717', 'C0039286', 'C0059874']","[('Breast Cancer',), ('Lung Cancer', 'Kidney Cancer', 'Melanoma'), ('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Leukemia',), ('Melanoma',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Breast Cancer', 'Lung Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Lung Cancer',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Breast Cancer', 'Kidney Cancer'), ('Lung Cancer', 'Melanoma'), ('Kidney Cancer',)]",C0079773,64
Non-Hodgkin Lymphoma,C1997549,,,C0079774,0
Non-Hodgkin Lymphoma,C0018513,"['C0048306', 'C0003993', 'C4086264', 'C0011015', 'C2827667', 'C4080091', 'C0040864', 'C0728747', 'C0010711', 'C2980091', 'C0025033', 'C0039902', 'C0044401', 'C0002555', 'C0796392', 'C0040845', 'C4055433', 'C0013089', 'C0526371', 'C4079830', 'C3273827', 'C1516119', 'C0210657', 'C1832027', 'C4519273', 'C0039512', 'C0671970', 'C0146224', 'C3899947', 'C0039601', 'C2604307', 'C0010583', 'C1567130', 'C1135132', 'C0004475', 'C0541315', 'C0014582', 'C0218986', 'C0072980', 'C1721377', 'C1122962', 'C2930789', 'C2980094', 'C3467876', 'C4079208', 'C0019588', 'C3852841', 'C4301624', 'C3818721', 'C0049065', 'C1367202', 'C1831796', 'C4287815', 'C2699709', 'C4055478', 'C0039607', 'C3853839', 'C0935989', 'C3255208', 'C1567753', 'C0995188', 'C4519428', 'C4056441', 'C0005308', 'C1831828', 'C0069717', 'C0025147', 'C2987417', 'C1533699', 'C0071568', 'C0078257', 'C0120107', 'C0246415', 'C0056391', 'C1455147', 'C0010927', 'C0026256', 'C1700874', 'C0040976', 'C2697961', 'C0525079', 'C0042670', 'C0039871', 'C0032950', 'C0045093', 'C1707080', 'C0030896', 'C0059874', 'C0026259']","[('Breast Cancer',), ('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Leukemia',), ('Melanoma',), ('Lung Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Breast Cancer', 'Kidney Cancer'), ('Kidney Cancer',)]",C0079773,89
Non-Hodgkin Lymphoma,C0877880,"['C1176020', 'C2713008', 'C1533699', 'C3896940', 'C0071568', 'C0210657', 'C0042682', 'C2827667', 'C2352806', 'C0123931', 'C4519273', 'C0065175', 'C4079208', 'C0019588', 'C0063077', 'C4049146', 'C0245194', 'C0015133', 'C0056391', 'C4726799', 'C0039286', 'C2604307', 'C1831796', 'C4287815', 'C0040867', 'C0040866', 'C2697961', 'C0879427', 'C0762737', 'C0770560', 'C0025826', 'C0935989', 'C1328025', 'C4055433', 'C3501358', 'C3657270', 'C4079830', 'C0041920', 'C0005308', 'C0907349', 'C4079854', 'C2698692', 'C0060483', 'C0026259']","[('Breast Cancer',), ('Lung Cancer', 'Kidney Cancer', 'Melanoma'), ('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Leukemia',), ('Melanoma',), ('Breast Cancer', 'Lung Cancer'), ('Lung Cancer',), ('Kidney Cancer',)]",C0024301,44
Non-Hodgkin Lymphoma,C1144149,"['C0048306', 'C1176020', 'C0011015', 'C2827667', 'C4080091', 'C0008163', 'C0728747', 'C0016360', 'C0010711', 'C0025033', 'C0039902', 'C0044401', 'C0290883', 'C1134659', 'C0796392', 'C0040845', 'C0526371', 'C4079830', 'C3273827', 'C0879427', 'C1516119', 'C3896940', 'C0042679', 'C0123931', 'C1832027', 'C4519273', 'C0039512', 'C0671970', 'C0146224', 'C3899947', 'C0021735', 'C0076181', 'C0039601', 'C0010583', 'C2717021', 'C1567130', 'C1135132', 'C0004475', 'C0541315', 'C3501358', 'C0011777', 'C3657270', 'C0014582', 'C0218986', 'C0020789', 'C2713008', 'C0020268', 'C2980094', 'C3467876', 'C4079208', 'C0019588', 'C4301624', 'C4058811', 'C1367202', 'C1831796', 'C4045494', 'C2699709', 'C4055478', 'C0039607', 'C3853839', 'C0935989', 'C4519428', 'C4056441', 'C0005308', 'C1831828', 'C0069717', 'C2987417', 'C0005310', 'C1533699', 'C0071568', 'C4049146', 'C0246415', 'C0056391', 'C1455147', 'C0033308', 'C0026256', 'C2697961', 'C0040976', 'C0525079', 'C0042670', 'C0020402', 'C0052416', 'C0032950', 'C0032952', 'C0045093', 'C2987648', 'C0059874', 'C0026259']","[('Breast Cancer',), ('Lung Cancer', 'Kidney Cancer', 'Melanoma'), ('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Leukemia',), ('Melanoma',), ('Kidney Cancer',), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Breast Cancer', 'Lung Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Lung Cancer',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Breast Cancer', 'Kidney Cancer'), ('Leukemia', 'Melanoma')]",C0334634,88
Non-Hodgkin Lymphoma,C0025684,"['C0571665', 'C0005310', 'C1533699', 'C3896940', 'C4086264', 'C3853822', 'C0042682', 'C1135135', 'C4519273', 'C0056391', 'C0039286', 'C2604307', 'C1831796', 'C0040866', 'C0879427', 'C0290883', 'C0040845', 'C1328025', 'C4682397', 'C0907349', 'C0072980', 'C4079854', 'C2698692', 'C2987417']","[('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Leukemia',), ('Kidney Cancer',), ('Lung Cancer',), ('Breast Cancer',)]",C0079773,24
Non-Hodgkin Lymphoma,C2987603,"['C0048306', 'C1533699', 'C0020268', 'C0071568', 'C0011015', 'C0042679', 'C0042682', 'C2827667', 'C4086264', 'C4080091', 'C0078257', 'C1832027', 'C3467876', 'C0008163', 'C3181682', 'C4079208', 'C1506770', 'C0019588', 'C0039512', 'C0016360', 'C4301624', 'C0010711', 'C0246415', 'C0056391', 'C1455147', 'C0146224', 'C3899947', 'C0021735', 'C0039601', 'C0049065', 'C0039902', 'C1831796', 'C1367202', 'C0040867', 'C0026256', 'C2980094', 'C0010583', 'C0040976', 'C0525079', 'C2699709', 'C0044401', 'C0042670', 'C0290883', 'C1567130', 'C1135132', 'C0020402', 'C0004475', 'C0039607', 'C1134659', 'C0052416', 'C3853839', 'C0796392', 'C0039871', 'C0059874', 'C3255208', 'C3501358', 'C4519428', 'C0011777', 'C0032950', 'C4056441', 'C4079830', 'C0045093', 'C0014582', 'C3273827', 'C0005308', 'C0218986', 'C0069717', 'C2987417', 'C0026259']","[('Breast Cancer',), ('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Leukemia',), ('Melanoma',), ('Kidney Cancer',), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Breast Cancer', 'Lung Cancer'), ('Lung Cancer',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Leukemia', 'Melanoma')]",C0079774,69
