cancer_class,subject_cui,pass_all_3,pass_all_3_cancer_types,object_cui,pass_all_3_count
Non-Hodgkin Lymphoma,C0051113,,,C0079773,0
Non-Hodgkin Lymphoma,C0051556,"['C3852841', 'C0039601', 'C3853839', 'C4058811', 'C0246415', 'C0000618', 'C4079830', 'C0290883', 'C0069717', 'C1831796', 'C0040987', 'C2604307', 'C0218986', 'C4287815', 'C0013089', 'C0052416', 'C1455147', 'C0541315', 'C0016366', 'C4080091', 'C2980094', 'C0039512', 'C0728747', 'C4055478', 'C0063077', 'C3853822', 'C2713008', 'C3273827', 'C1721377', 'C0571665', 'C4079208', 'C4055433', 'C4079854', 'C1700874', 'C0021735', 'C0011015', 'C0045093', 'C4056441', 'C2352806', 'C0040976', 'C2930789', 'C2698692', 'C0851344', 'C0016360', 'C1832027', 'C0076181', 'C0044401', 'C0935989', 'C0040864', 'C0025815', 'C0065175', 'C1130428', 'C2742502', 'C0030896', 'C0526371', 'C0003993', 'C2980091', 'C0033308', 'C0040845', 'C0004475', 'C0011777', 'C3818721', 'C2987417', 'C0026256', 'C1176020', 'C0025147', 'C1122962', 'C0210657', 'C0078257', 'C4045494', 'C1134659', 'C0025826', 'C0072980', 'C4519428', 'C3255208', 'C2935436']","[('Kidney Cancer',), ('Lung Cancer',), ('Leukemia', 'Melanoma'), ('Leukemia',), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Breast Cancer', 'Kidney Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Colon and Rectal Cancer',), ('Breast Cancer',), ('Breast Cancer', 'Lung Cancer'), ('Melanoma',)]",C0079773,76
Non-Hodgkin Lymphoma,C1948068,"['C3658706', 'C4058811', 'C0000618', 'C0245194', 'C0039607', 'C0069717', 'C1831796', 'C2604307', 'C4287815', 'C0049065', 'C0013089', 'C0039600', 'C1707080', 'C0039512', 'C0728747', 'C0040867', 'C0063077', 'C1721377', 'C0039902', 'C0042670', 'C0571665', 'C4079854', 'C2974289', 'C0021735', 'C3896940', 'C1533699', 'C0025677', 'C0076189', 'C2352806', 'C2930789', 'C0005308', 'C2698692', 'C0851344', 'C0935989', 'C1506770', 'C0065879', 'C0065175', 'C0879427', 'C1130428', 'C0040987', 'C0033308', 'C0040845', 'C4049146', 'C0026256', 'C1176020', 'C0020402', 'C0770560', 'C0146224', 'C0010583', 'C1134659', 'C4045494', 'C0072980', 'C1122962']","[('Kidney Cancer',), ('Lung Cancer',), ('Leukemia', 'Melanoma'), ('Leukemia',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Lung Cancer', 'Melanoma'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Colon and Rectal Cancer',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Breast Cancer',), ('Melanoma',)]",C0079774,53
Non-Hodgkin Lymphoma,C0005311,,,C0079773,0
Non-Hodgkin Lymphoma,C0053523,"['C0020268', 'C1135132', 'C3853839', 'C0010927', 'C0026259', 'C0995188', 'C4726799', 'C0290883', 'C0039607', 'C1516119', 'C0218986', 'C4287815', 'C0014582', 'C4682397', 'C1455147', 'C0541315', 'C0016366', 'C0032952', 'C1367202', 'C0010711', 'C0040867', 'C4055478', 'C3853822', 'C3273827', 'C0042670', 'C0059874', 'C4055433', 'C0039286', 'C1700874', 'C0021735', 'C0011015', 'C0045093', 'C2699709', 'C0025677', 'C0076189', 'C0040976', 'C2352806', 'C2698692', 'C2697961', 'C0851344', 'C0246421', 'C0076181', 'C0044401', 'C0935989', 'C0042682', 'C1506770', 'C0040864', 'C2742503', 'C0025815', 'C3853921', 'C2742502', 'C0040987', 'C0030896', 'C2980091', 'C0040845', 'C0004475', 'C0026256', 'C0060483', 'C0020402', 'C0393022', 'C0025147', 'C0907349', 'C0025826', 'C3852841', 'C3255208', 'C2935436']","[('Kidney Cancer',), ('Lung Cancer',), ('Leukemia', 'Melanoma'), ('Leukemia',), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Breast Cancer', 'Kidney Cancer'), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Colon and Rectal Cancer',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Breast Cancer', 'Lung Cancer'), ('Breast Cancer',), ('Melanoma',)]",C0079773,66
Non-Hodgkin Lymphoma,C0750848,"['C0039601', 'C0000618', 'C0245194', 'C2827667', 'C0069717', 'C1831796', 'C3181682', 'C0541315', 'C0032952', 'C1700874', 'C3896940', 'C1533699', 'C0025677', 'C2930789', 'C0020789', 'C1567753', 'C1130428', 'C3818721', 'C4049146', 'C1831828', 'C0025826', 'C0092801', 'C2986924', 'C3853839', 'C2604307', 'C0049065', 'C0052416', 'C0021735', 'C0011015', 'C1135135', 'C0044401', 'C3853921', 'C0065175', 'C0526371', 'C4301624', 'C0011777', 'C0060483', 'C0010583', 'C4519167', 'C2935436', 'C4058811', 'C0995188', 'C4079830', 'C0290883', 'C2980094', 'C3657270', 'C0571665', 'C0041920', 'C4055433', 'C2974289', 'C4056441', 'C2699709', 'C2698692', 'C2697961', 'C0025815', 'C2742502', 'C0030896', 'C0025033', 'C1176020', 'C0770560', 'C0393022', 'C4045494', 'C1122962', 'C0020268', 'C3658706', 'C0246415', 'C0013089', 'C3467876', 'C0040867', 'C1832027', 'C0935989', 'C1506770', 'C0062941', 'C0879427', 'C0033308', 'C2980091', 'C0040845', 'C2987648', 'C0019588', 'C0020402', 'C0146224', 'C0762737']","[('Kidney Cancer',), ('Lung Cancer',), ('Leukemia', 'Melanoma'), ('Leukemia',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Breast Cancer', 'Kidney Cancer'), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Lung Cancer', 'Melanoma'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Lung Cancer', 'Kidney Cancer', 'Melanoma'), ('Breast Cancer', 'Lung Cancer'), ('Breast Cancer',), ('Melanoma',)]",C0079773,82
Non-Hodgkin Lymphoma,C0765273,,,C0079773,0
Non-Hodgkin Lymphoma,C0005740,"['C3658706', 'C0010927', 'C0000618', 'C0039607', 'C4079830', 'C0069717', 'C1516119', 'C0218986', 'C4287815', 'C0013089', 'C0014582', 'C1707080', 'C0052416', 'C1455147', 'C4080091', 'C2980094', 'C0525079', 'C0040867', 'C3853822', 'C2713008', 'C3273827', 'C1721377', 'C0039902', 'C0039871', 'C0571665', 'C1567130', 'C4055433', 'C4079854', 'C1700874', 'C0011015', 'C3896940', 'C4056441', 'C2352806', 'C3899947', 'C0040976', 'C0005308', 'C2698692', 'C0016360', 'C1506770', 'C3853921', 'C0025815', 'C0040987', 'C0030896', 'C0025033', 'C0019588', 'C2987417', 'C4049146', 'C0002555', 'C1176020', 'C0770560', 'C1831828', 'C0762737', 'C0146224', 'C4045494', 'C1134659', 'C3852841', 'C1122962']","[('Kidney Cancer',), ('Lung Cancer',), ('Leukemia',), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Lung Cancer', 'Melanoma'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Breast Cancer',), ('Melanoma',)]",C0024301,57
Non-Hodgkin Lymphoma,C1176309,"['C0010927', 'C0026259', 'C0000618', 'C0069717', 'C1516119', 'C1707080', 'C0032950', 'C0039512', 'C0005310', 'C0042670', 'C1700874', 'C0025677', 'C3899947', 'C0040976', 'C0076189', 'C0005308', 'C2352806', 'C0008163', 'C2930789', 'C1130428', 'C0040987', 'C3818721', 'C0025147', 'C1831828', 'C0078257', 'C3852841', 'C4519428', 'C0059874', 'C3853839', 'C0052416', 'C2713008', 'C0015133', 'C0011015', 'C0048306', 'C0044401', 'C0040864', 'C3853921', 'C0026256', 'C0907349', 'C0210657', 'C0671970', 'C2935436', 'C0995188', 'C0039607', 'C4079830', 'C0290883', 'C4287815', 'C2980094', 'C0525079', 'C1367202', 'C0728747', 'C0063077', 'C3273827', 'C0039871', 'C0571665', 'C0041920', 'C4079208', 'C4055433', 'C2974289', 'C0045093', 'C4056441', 'C2698692', 'C2697961', 'C0025815', 'C0030896', 'C0004475', 'C0025033', 'C2987417', 'C3255208', 'C1328025', 'C0246415', 'C0218986', 'C0013089', 'C0042679', 'C0014582', 'C4682397', 'C3467876', 'C4055478', 'C1567130', 'C0071568', 'C0851344', 'C0120107', 'C0076181', 'C1506770', 'C0879427', 'C2980091', 'C0040845', 'C0002555', 'C0146224', 'C1134659', 'C0072980']","[('Kidney Cancer',), ('Lung Cancer',), ('Leukemia',), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Breast Cancer',), ('Melanoma',)]",C0334634,91
Non-Hodgkin Lymphoma,C2973446,"['C0020268', 'C3658706', 'C0245194', 'C1516119', 'C0218986', 'C4287815', 'C4682397', 'C2980094', 'C0525079', 'C4055478', 'C0042670', 'C0571665', 'C4055433', 'C0039286', 'C1700874', 'C0045093', 'C0025677', 'C2352806', 'C2697961', 'C0044401', 'C0935989', 'C0123931', 'C0042682', 'C1506770', 'C0040864', 'C3853921', 'C0025815', 'C0003993', 'C4301624', 'C0019588', 'C2987417', 'C0040866', 'C0002555', 'C0060483', 'C4519273', 'C0146224', 'C0210657', 'C0671970', 'C3852841', 'C4519428', 'C0059874']","[('Kidney Cancer',), ('Lung Cancer',), ('Leukemia',), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Lung Cancer', 'Melanoma'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Colon and Rectal Cancer',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Breast Cancer', 'Lung Cancer'), ('Breast Cancer',), ('Melanoma',)]",C1275317,41
Non-Hodgkin Lymphoma,C0007257,"['C0020268', 'C1135132', 'C3181682', 'C4682397', 'C0056391', 'C0039286', 'C1700874', 'C2699709', 'C0076181', 'C0042682', 'C2742503', 'C4086264', 'C0003993', 'C2987417', 'C0060483', 'C4519273', 'C0146224', 'C0671970', 'C4519428']","[('Kidney Cancer',), ('Lung Cancer',), ('Leukemia',), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Colon and Rectal Cancer',), ('Breast Cancer',)]",C0024305,19
Non-Hodgkin Lymphoma,C2932486,"['C2986924', 'C0020268', 'C1135132', 'C0010927', 'C4058811', 'C0246415', 'C0026259', 'C0000618', 'C0245194', 'C2827667', 'C4079830', 'C0290883', 'C0069717', 'C1831796', 'C0218986', 'C4287815', 'C0042679', 'C0039600', 'C4682397', 'C1707080', 'C0052416', 'C2980094', 'C3467876', 'C0039512', 'C1367202', 'C0040867', 'C0063077', 'C4055478', 'C0042670', 'C0571665', 'C3501358', 'C0056391', 'C4055433', 'C0039286', 'C2974289', 'C0011015', 'C3896940', 'C2699709', 'C0025677', 'C2352806', 'C2930789', 'C0005308', 'C2698692', 'C2697961', 'C0246421', 'C0076181', 'C0044401', 'C0935989', 'C0042682', 'C0020789', 'C1506770', 'C0040864', 'C3853921', 'C0025815', 'C0879427', 'C1130428', 'C0030896', 'C0526371', 'C0003993', 'C0033308', 'C3818721', 'C0040845', 'C0026256', 'C1176020', 'C0020402', 'C0393022', 'C0025147', 'C0092777', 'C0010583', 'C0210657', 'C4045494', 'C0146224', 'C0025826', 'C4519167', 'C2935436', 'C0092801']","[('Kidney Cancer',), ('Lung Cancer',), ('Leukemia', 'Melanoma'), ('Leukemia',), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Colon and Rectal Cancer',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Breast Cancer',), ('Melanoma',)]",C0079774,76
Non-Hodgkin Lymphoma,C0055900,"['C1135132', 'C0010927', 'C0026259', 'C0000618', 'C2827667', 'C0069717', 'C1831796', 'C1516119', 'C1707080', 'C0032952', 'C0039512', 'C0005310', 'C0010711', 'C0042670', 'C1700874', 'C0025677', 'C0076189', 'C2352806', 'C2930789', 'C0005308', 'C0016360', 'C0042682', 'C1130428', 'C4519273', 'C0078257', 'C3852841', 'C0059874', 'C2986924', 'C0049065', 'C0052416', 'C0015133', 'C0021735', 'C0011015', 'C1135135', 'C0044401', 'C0040864', 'C0796392', 'C0526371', 'C0026256', 'C0060483', 'C0907349', 'C0210657', 'C0671970', 'C2935436', 'C4058811', 'C0995188', 'C4079830', 'C0290883', 'C4287815', 'C2980094', 'C0525079', 'C1367202', 'C0063077', 'C0039871', 'C0571665', 'C0041920', 'C0056391', 'C4079208', 'C4055433', 'C0039286', 'C2699709', 'C2698692', 'C2697961', 'C0246421', 'C0004475', 'C2987417', 'C1176020', 'C0770560', 'C0393022', 'C3255208', 'C0020268', 'C1328025', 'C0246415', 'C0218986', 'C0042679', 'C0014582', 'C4682397', 'C3467876', 'C0040867', 'C4055478', 'C3853822', 'C0071568', 'C0076181', 'C0935989', 'C1506770', 'C0879427', 'C0003993', 'C2980091', 'C0040845', 'C0019588', 'C0002555', 'C0092777', 'C0146224', 'C1134659', 'C0072980']","[('Kidney Cancer',), ('Lung Cancer',), ('Leukemia', 'Melanoma'), ('Leukemia',), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Colon and Rectal Cancer',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Breast Cancer',), ('Melanoma',)]",C0079773,95
Non-Hodgkin Lymphoma,C0010583,"['C0039601', 'C3658706', 'C0010927', 'C0246415', 'C0026259', 'C0000618', 'C0039607', 'C4079830', 'C0290883', 'C0069717', 'C1516119', 'C4287815', 'C0144576', 'C0049065', 'C0013089', 'C3181682', 'C1707080', 'C0032950', 'C0014582', 'C0052416', 'C2980094', 'C0016366', 'C3467876', 'C0039512', 'C0525079', 'C1367202', 'C4055478', 'C1721377', 'C0039902', 'C0039871', 'C0041920', 'C0042670', 'C0071568', 'C1700874', 'C0021735', 'C4056441', 'C2699709', 'C0025677', 'C3899947', 'C2930789', 'C0008163', 'C0016360', 'C1832027', 'C0120107', 'C0044401', 'C1506770', 'C2742503', 'C0025815', 'C0879427', 'C0796392', 'C0040987', 'C0526371', 'C2980091', 'C4086264', 'C2987648', 'C0004475', 'C4049146', 'C2987417', 'C0026256', 'C0002555', 'C0060483', 'C4519273', 'C0020402', 'C1831828', 'C0210657', 'C0146224', 'C0078257', 'C3852841', 'C4519167', 'C3255208', 'C0092801']","[('Kidney Cancer',), ('Lung Cancer',), ('Leukemia', 'Melanoma'), ('Leukemia',), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Lung Cancer', 'Melanoma'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Colon and Rectal Cancer',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Breast Cancer',), ('Melanoma',)]",C0678222,71
Non-Hodgkin Lymphoma,C0717670,,,C0079773,0
Non-Hodgkin Lymphoma,C0011705,"['C1135132', 'C0039601', 'C0010927', 'C0069717', 'C1831796', 'C1516119', 'C3181682', 'C0541315', 'C4080091', 'C0032952', 'C0010711', 'C0042670', 'C1700874', 'C3896940', 'C0025677', 'C0076189', 'C2930789', 'C0005308', 'C0008163', 'C1567753', 'C1130428', 'C3818721', 'C0025147', 'C1831828', 'C0078257', 'C3852841', 'C0059874', 'C0092801', 'C2986924', 'C3853839', 'C0049065', 'C0052416', 'C1455147', 'C3501358', 'C0015133', 'C0011015', 'C0048306', 'C0040864', 'C0796392', 'C0526371', 'C4301624', 'C0026256', 'C0010583', 'C4519167', 'C2935436', 'C4058811', 'C0995188', 'C0039607', 'C0290883', 'C2980094', 'C3657270', 'C0525079', 'C1367202', 'C3273827', 'C0571665', 'C0056391', 'C4055433', 'C2974289', 'C4056441', 'C2699709', 'C2697961', 'C2742502', 'C0030896', 'C0025033', 'C1176020', 'C0393022', 'C4045494', 'C0020268', 'C0246415', 'C4726799', 'C0014582', 'C0039600', 'C4682397', 'C3467876', 'C0040867', 'C3853822', 'C1832027', 'C0076181', 'C0935989', 'C1506770', 'C0062941', 'C0879427', 'C0003993', 'C2980091', 'C0040845', 'C0019588', 'C0020402', 'C0092777', 'C0146224']","[('Kidney Cancer',), ('Lung Cancer',), ('Leukemia', 'Melanoma'), ('Leukemia',), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Breast Cancer', 'Kidney Cancer'), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Lung Cancer', 'Kidney Cancer', 'Melanoma'), ('Breast Cancer', 'Lung Cancer'), ('Breast Cancer',), ('Melanoma',)]",C0079773,89
Non-Hodgkin Lymphoma,C0011707,,,C0079773,0
Non-Hodgkin Lymphoma,C0057992,"['C0039601', 'C0010927', 'C0026259', 'C0245194', 'C0069717', 'C1831796', 'C1707080', 'C0541315', 'C4080091', 'C0032952', 'C0039512', 'C0005310', 'C0010711', 'C0042670', 'C1700874', 'C1533699', 'C2930789', 'C0005308', 'C1567753', 'C1130428', 'C4086264', 'C3818721', 'C4519273', 'C0078257', 'C3852841', 'C0059874', 'C0092801', 'C2986924', 'C3853839', 'C0049065', 'C2713008', 'C0015133', 'C1135135', 'C0048306', 'C0123931', 'C0040864', 'C0796392', 'C0526371', 'C4301624', 'C0011777', 'C0026256', 'C0060483', 'C0907349', 'C0010583', 'C0210657', 'C0671970', 'C4519167', 'C2935436', 'C2987430', 'C4058811', 'C0995188', 'C4079830', 'C2980094', 'C3657270', 'C0525079', 'C1367202', 'C0728747', 'C0063077', 'C0039871', 'C0571665', 'C0041920', 'C0056391', 'C2974289', 'C0045093', 'C4056441', 'C2697961', 'C0246421', 'C0025815', 'C2742502', 'C0004475', 'C2987417', 'C4045494', 'C1122962', 'C0020268', 'C1328025', 'C0246415', 'C4726799', 'C0218986', 'C0014582', 'C4682397', 'C3467876', 'C3853822', 'C1721377', 'C1567130', 'C0071568', 'C0076181', 'C0935989', 'C0879427', 'C0033308', 'C0003993', 'C2980091', 'C0040845', 'C2987648', 'C0019588', 'C0002555', 'C0092777', 'C0146224', 'C1134659']","[('Kidney Cancer',), ('Lung Cancer',), ('Leukemia',), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Breast Cancer', 'Kidney Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Colon and Rectal Cancer',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Lung Cancer', 'Kidney Cancer', 'Melanoma'), ('Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Breast Cancer',), ('Melanoma',)]",C0079773,98
Non-Hodgkin Lymphoma,C0016374,"['C0039601', 'C0026259', 'C0000618', 'C2827667', 'C0069717', 'C0144576', 'C1707080', 'C0032950', 'C0541315', 'C4080091', 'C0039512', 'C0005310', 'C1533699', 'C0040976', 'C2930789', 'C0008163', 'C0016360', 'C0020789', 'C2742503', 'C1567753', 'C4086264', 'C3818721', 'C4049146', 'C0025147', 'C1831828', 'C0078257', 'C0025826', 'C2986924', 'C3853839', 'C2604307', 'C0049065', 'C0052416', 'C1455147', 'C2713008', 'C0039902', 'C1135135', 'C0048306', 'C0526371', 'C0011777', 'C0026256', 'C0907349', 'C0010583', 'C4519167', 'C2987430', 'C4079830', 'C4287815', 'C0525079', 'C0728747', 'C0063077', 'C0039871', 'C0056391', 'C4079208', 'C2717021', 'C2974289', 'C2698692', 'C0246421', 'C0065879', 'C2742502', 'C0004475', 'C0393022', 'C1122962', 'C3255208', 'C1328025', 'C0246415', 'C4726799', 'C0013089', 'C0016366', 'C1567130', 'C0071568', 'C0851344', 'C1832027', 'C0120107', 'C4726900', 'C0033308', 'C2980091', 'C2987648', 'C0020402', 'C0092777', 'C1134659', 'C0072980']","[('Kidney Cancer',), ('Lung Cancer',), ('Leukemia', 'Melanoma'), ('Leukemia',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Breast Cancer', 'Kidney Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Colon and Rectal Cancer',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Breast Cancer',), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Breast Cancer', 'Lung Cancer'), ('Melanoma',)]",C0079773,80
Non-Hodgkin Lymphoma,C0016294,"['C1135132', 'C0010927', 'C0026259', 'C0000618', 'C2827667', 'C0069717', 'C1831796', 'C0144576', 'C3181682', 'C0032950', 'C4080091', 'C0032952', 'C0039512', 'C0005310', 'C0040976', 'C2930789', 'C0008163', 'C0016360', 'C0042682', 'C0020789', 'C2742503', 'C1130428', 'C4086264', 'C3818721', 'C0025147', 'C0078257', 'C0025826', 'C0092801', 'C2986924', 'C3853839', 'C2604307', 'C0052416', 'C1455147', 'C0039902', 'C3501358', 'C0015133', 'C0021735', 'C1135135', 'C0048306', 'C0044401', 'C0040864', 'C3853921', 'C0065175', 'C0526371', 'C0011777', 'C0026256', 'C0907349', 'C0010583', 'C0210657', 'C0671970', 'C4519167', 'C2935436', 'C2987430', 'C4058811', 'C0039607', 'C4079830', 'C0290883', 'C4287815', 'C2980094', 'C3657270', 'C0525079', 'C0728747', 'C0063077', 'C0039871', 'C0571665', 'C0056391', 'C4079208', 'C0039286', 'C2974289', 'C2698692', 'C0246421', 'C0065879', 'C2742502', 'C0030896', 'C0004475', 'C0393022', 'C4045494', 'C1122962', 'C3255208', 'C0246415', 'C4726799', 'C0042679', 'C0039600', 'C0016366', 'C3467876', 'C0040867', 'C4055478', 'C3853822', 'C1721377', 'C1832027', 'C0120107', 'C0076181', 'C0935989', 'C1506770', 'C4726900', 'C0879427', 'C0033308', 'C0003993', 'C2980091', 'C0040845', 'C2987648', 'C0020402', 'C0092777', 'C1134659', 'C0072980']","[('Kidney Cancer',), ('Lung Cancer',), ('Leukemia', 'Melanoma'), ('Leukemia',), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Colon and Rectal Cancer',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Lung Cancer', 'Kidney Cancer', 'Melanoma'), ('Breast Cancer', 'Lung Cancer'), ('Breast Cancer',), ('Melanoma',)]",C0079773,105
Non-Hodgkin Lymphoma,C0016298,"['C0039601', 'C0010927', 'C0000618', 'C0245194', 'C2827667', 'C0069717', 'C1831796', 'C0541315', 'C4080091', 'C0032952', 'C0039512', 'C0005310', 'C0042670', 'C4079854', 'C1700874', 'C3896940', 'C1533699', 'C0076189', 'C2930789', 'C0005308', 'C0016360', 'C1130428', 'C0040987', 'C4086264', 'C3818721', 'C4049146', 'C4519273', 'C0025826', 'C3852841', 'C2986924', 'C3853839', 'C2604307', 'C0049065', 'C0052416', 'C1455147', 'C2713008', 'C0039902', 'C0021735', 'C1135135', 'C0048306', 'C0044401', 'C3853921', 'C0065175', 'C0796392', 'C0526371', 'C0011777', 'C0060483', 'C0907349', 'C0010583', 'C0210657', 'C0671970', 'C2935436', 'C2987430', 'C4058811', 'C4079830', 'C0290883', 'C4287815', 'C2980094', 'C3657270', 'C0525079', 'C0728747', 'C0063077', 'C0571665', 'C0056391', 'C4079208', 'C4055433', 'C0039286', 'C2974289', 'C0045093', 'C4056441', 'C2698692', 'C2697961', 'C0246421', 'C2742502', 'C0004475', 'C0025033', 'C2987417', 'C1176020', 'C0770560', 'C0393022', 'C4045494', 'C1122962', 'C3255208', 'C0020268', 'C1328025', 'C3658706', 'C0246415', 'C4726799', 'C0218986', 'C0013089', 'C0042679', 'C3467876', 'C0040867', 'C4055478', 'C3853822', 'C1721377', 'C1567130', 'C0071568', 'C0935989', 'C0879427', 'C0033308', 'C0003993', 'C0040845', 'C2987648', 'C0019588', 'C0002555', 'C0040866', 'C0092777', 'C0762737', 'C0146224', 'C1134659', 'C0072980']","[('Kidney Cancer',), ('Lung Cancer',), ('Leukemia', 'Melanoma'), ('Leukemia',), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Breast Cancer', 'Kidney Cancer'), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Lung Cancer', 'Melanoma'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Lung Cancer', 'Kidney Cancer', 'Melanoma'), ('Breast Cancer', 'Lung Cancer'), ('Breast Cancer',), ('Melanoma',)]",C0079773,112
