cancer_class,subject_cui,pass_all_3,pass_all_3_cancer_types,object_cui,pass_all_3_count
Non-Hodgkin Lymphoma,C0055900,"['C1134659', 'C0071568', 'C0042670', 'C0060483', 'C0851344', 'C3896940', 'C0010927', 'C4519428', 'C4519273', 'C4055478', 'C0571665', 'C2699709', 'C2604307', 'C0995188', 'C0210657', 'C0032952', 'C2980094', 'C0026259', 'C0042679', 'C0005308', 'C0039607', 'C0025147', 'C1831828', 'C0065175', 'C3255208', 'C0011015', 'C0393022', 'C0021735', 'C1700874', 'C0146224', 'C1721377', 'C4726799', 'C4519167', 'C0025826', 'C0671970', 'C0000618', 'C0092801', 'C1832027', 'C0059874', 'C0049065', 'C1122962', 'C0044401', 'C0039601', 'C0019588', 'C0026256', 'C0045093', 'C1367202', 'C4055433', 'C0541315', 'C0065879', 'C1533699', 'C0879427', 'C0020268', 'C0010711', 'C0041920', 'C0056391', 'C3853822', 'C0040867', 'C4287815', 'C2935436', 'C2742503', 'C4079208', 'C4080091', 'C3657270', 'C3181682', 'C3899947', 'C0935989', 'C0010583', 'C2974289', 'C0039600', 'C0003993', 'C3818721', 'C0004475', 'C0042682', 'C0040864', 'C0030896', 'C4056441', 'C0245194', 'C2698692', 'C4682397', 'C0076181', 'C4301624', 'C0039902', 'C0040987', 'C0013089', 'C2827667', 'C3853839', 'C0246415', 'C0015133', 'C0728747', 'C1707080', 'C0016366', 'C0078257', 'C1130428', 'C0052416', 'C0526371', 'C4058811', 'C4045494', 'C3273827', 'C3467876']","[('Leukemia', 'Melanoma'), ('Lung Cancer',), ('Kidney Cancer',), ('Breast Cancer',), ('Melanoma',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Lung Cancer', 'Kidney Cancer', 'Melanoma'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Leukemia',), ('Colon and Rectal Cancer',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Breast Cancer', 'Kidney Cancer'), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Breast Cancer', 'Lung Cancer')]",C0079773,100
Non-Hodgkin Lymphoma,C0010583,"['C1134659', 'C0071568', 'C0042670', 'C0851344', 'C1455147', 'C1831796', 'C0005310', 'C0010927', 'C4519428', 'C0290883', 'C4519273', 'C0571665', 'C2699709', 'C1567753', 'C0995188', 'C2713008', 'C0026259', 'C0025815', 'C0062941', 'C0042679', 'C0039512', 'C0065175', 'C0032950', 'C0393022', 'C1700874', 'C0146224', 'C1721377', 'C0033308', 'C4519167', 'C0025826', 'C0796392', 'C0092777', 'C0092801', 'C1832027', 'C2987430', 'C1516119', 'C0014582', 'C0044401', 'C0039601', 'C0019588', 'C0026256', 'C1367202', 'C4055433', 'C0076189', 'C0541315', 'C0056391', 'C0040867', 'C4287815', 'C2935436', 'C2742503', 'C0002555', 'C2987417', 'C3657270', 'C3181682', 'C0935989', 'C0010583', 'C0218986', 'C0040866', 'C4049146', 'C0120107', 'C0003993', 'C3818721', 'C0004475', 'C0040864', 'C4056441', 'C0039871', 'C0245194', 'C2698692', 'C0246421', 'C0076181', 'C2827667', 'C3853839', 'C4079854', 'C0246415', 'C1707080', 'C2987648', 'C0078257', 'C4058811', 'C4045494', 'C3273827', 'C3467876']","[('Lung Cancer',), ('Kidney Cancer',), ('Breast Cancer',), ('Melanoma',), ('Lung Cancer', 'Kidney Cancer', 'Melanoma'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Leukemia',), ('Colon and Rectal Cancer',), ('Breast Cancer', 'Kidney Cancer'), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Breast Cancer', 'Lung Cancer')]",C0678222,81
Non-Hodgkin Lymphoma,C0717670,,,C0079773,0
Non-Hodgkin Lymphoma,C0011705,"['C0042670', 'C0851344', 'C0907349', 'C3896940', 'C1831796', 'C4519428', 'C4519273', 'C2604307', 'C2699709', 'C3852841', 'C0210657', 'C0026259', 'C0042679', 'C0005308', 'C0039607', 'C1176020', 'C1831828', 'C0025033', 'C0065175', 'C3255208', 'C3853921', 'C0393022', 'C0021735', 'C1700874', 'C4726799', 'C0033308', 'C0671970', 'C1506770', 'C0059874', 'C0049065', 'C1122962', 'C0014582', 'C0044401', 'C0039601', 'C2352806', 'C1135135', 'C0026256', 'C1367202', 'C4055433', 'C0076189', 'C0541315', 'C0039286', 'C0879427', 'C0020268', 'C0010711', 'C0041920', 'C0040976', 'C0016360', 'C0040867', 'C4287815', 'C0069717', 'C0123931', 'C0525079', 'C2742502', 'C0935989', 'C0010583', 'C0020789', 'C0063077', 'C0120107', 'C2974289', 'C3818721', 'C4726900', 'C0040864', 'C0144576', 'C0030896', 'C4056441', 'C0039871', 'C2698692', 'C0246421', 'C4682397', 'C0076181', 'C4301624', 'C0039902', 'C0013089', 'C3853839', 'C0025677', 'C0246415', 'C0015133', 'C3501358', 'C0078257', 'C1130428', 'C0052416', 'C4058811', 'C3273827']","[('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Leukemia', 'Melanoma'), ('Lung Cancer',), ('Kidney Cancer',), ('Breast Cancer',), ('Melanoma',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Leukemia',), ('Colon and Rectal Cancer',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Breast Cancer', 'Kidney Cancer'), ('Breast Cancer', 'Lung Cancer')]",C0079773,84
Non-Hodgkin Lymphoma,C0011707,,,C0079773,0
Non-Hodgkin Lymphoma,C0057992,"['C1134659', 'C0071568', 'C0042670', 'C0060483', 'C0907349', 'C1455147', 'C3896940', 'C1831796', 'C0005310', 'C0010927', 'C4519428', 'C4519273', 'C4055478', 'C0571665', 'C2699709', 'C1567753', 'C2604307', 'C0995188', 'C2713008', 'C3852841', 'C0210657', 'C0032952', 'C0048306', 'C2980094', 'C0026259', 'C0062941', 'C0770560', 'C0042679', 'C0005308', 'C3658706', 'C0039607', 'C4079830', 'C2717021', 'C0039512', 'C0025147', 'C1176020', 'C1831828', 'C0025033', 'C0065175', 'C0020402', 'C3255208', 'C3853921', 'C0011015', 'C0032950', 'C0021735', 'C0393022', 'C1700874', 'C0146224', 'C1721377', 'C4726799', 'C0033308', 'C4519167', 'C0025826', 'C0796392', 'C0671970', 'C0000618', 'C0092777', 'C1506770', 'C0059874', 'C0049065', 'C1122962', 'C1516119', 'C0014582', 'C0039601', 'C2352806', 'C0008163', 'C0019588', 'C1135135', 'C0045093', 'C1367202', 'C4055433', 'C0072980', 'C0541315', 'C0065879', 'C0076189', 'C1533699', 'C0879427', 'C0020268', 'C0010711', 'C0041920', 'C0016360', 'C0056391', 'C3853822', 'C0040867', 'C4287815', 'C2935436', 'C0069717', 'C2742503', 'C0525079', 'C2987417', 'C4080091', 'C3657270', 'C2742502', 'C3181682', 'C3899947', 'C0935989', 'C0218986', 'C0762737', 'C4049146', 'C0020789', 'C0120107', 'C2974289', 'C0039600', 'C0003993', 'C3818721', 'C0004475', 'C0042682', 'C0040864', 'C0144576', 'C4056441', 'C0039871', 'C2698692', 'C0246421', 'C4682397', 'C1567130', 'C0076181', 'C4301624', 'C0039902', 'C0040987', 'C0013089', 'C3853839', 'C1135132', 'C4079854', 'C0246415', 'C0728747', 'C1707080', 'C0016366', 'C2987648', 'C0078257', 'C1130428', 'C0052416', 'C0526371', 'C4058811', 'C3273827', 'C3467876']","[('Breast Cancer',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Breast Cancer', 'Lung Cancer'), ('Lung Cancer', 'Melanoma'), ('Melanoma',), ('Lung Cancer', 'Kidney Cancer', 'Melanoma'), ('Breast Cancer', 'Kidney Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Leukemia', 'Melanoma'), ('Lung Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Leukemia',), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Kidney Cancer',), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Colon and Rectal Cancer',), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer')]",C0079773,135
Non-Hodgkin Lymphoma,C0016374,"['C0060483', 'C0907349', 'C1455147', 'C0005310', 'C4519428', 'C0290883', 'C2604307', 'C2699709', 'C1567753', 'C3852841', 'C0210657', 'C0032952', 'C0048306', 'C2980094', 'C0026259', 'C0025815', 'C0770560', 'C0062941', 'C3658706', 'C0039607', 'C4079830', 'C0039512', 'C1176020', 'C1831828', 'C0025033', 'C0020402', 'C3255208', 'C3853921', 'C0011015', 'C0032950', 'C0393022', 'C0146224', 'C1721377', 'C4726799', 'C0033308', 'C4519167', 'C0796392', 'C0000618', 'C0092777', 'C1506770', 'C1516119', 'C0039601', 'C0045093', 'C0072980', 'C0541315', 'C0065879', 'C0076189', 'C0010711', 'C0041920', 'C0016360', 'C3853822', 'C1328025', 'C2935436', 'C0069717', 'C2742503', 'C0525079', 'C2987417', 'C4080091', 'C2697961', 'C2742502', 'C3899947', 'C0935989', 'C0011777', 'C0218986', 'C0762737', 'C4049146', 'C0020789', 'C2980091', 'C0003993', 'C3818721', 'C0004475', 'C0042682', 'C0040864', 'C4056441', 'C0039871', 'C2698692', 'C0246421', 'C1567130', 'C0040987', 'C0013089', 'C3853839', 'C0025677', 'C1135132', 'C4079854', 'C0016366', 'C2987648', 'C0078257', 'C1130428', 'C0052416', 'C0526371', 'C4058811', 'C0040845', 'C3273827', 'C3467876']","[('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Leukemia', 'Melanoma'), ('Lung Cancer',), ('Kidney Cancer',), ('Breast Cancer',), ('Lung Cancer', 'Melanoma'), ('Melanoma',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Leukemia',), ('Colon and Rectal Cancer',), ('Breast Cancer', 'Kidney Cancer'), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Leukemia', 'Lung Cancer', 'Melanoma')]",C0079773,94
Non-Hodgkin Lymphoma,C0016294,"['C0071568', 'C0042670', 'C0060483', 'C1455147', 'C0005310', 'C0010927', 'C0290883', 'C0571665', 'C2699709', 'C1567753', 'C2604307', 'C0995188', 'C2713008', 'C3852841', 'C0210657', 'C0032952', 'C2980094', 'C0026259', 'C0025815', 'C0770560', 'C0062941', 'C0042679', 'C0039607', 'C4079830', 'C0039512', 'C0025147', 'C1176020', 'C1831828', 'C0025033', 'C0020402', 'C3255208', 'C4086264', 'C3853921', 'C0011015', 'C0032950', 'C0021735', 'C0393022', 'C1700874', 'C0146224', 'C1721377', 'C4726799', 'C0033308', 'C4519167', 'C0025826', 'C0671970', 'C0000618', 'C0092777', 'C0092801', 'C1506770', 'C0059874', 'C1122962', 'C1516119', 'C0014582', 'C0044401', 'C0039601', 'C0045093', 'C1367202', 'C4055433', 'C0072980', 'C0541315', 'C0076189', 'C0879427', 'C0010711', 'C0041920', 'C0016360', 'C0056391', 'C3853822', 'C1328025', 'C2935436', 'C0069717', 'C0123931', 'C0525079', 'C2987417', 'C2697961', 'C2742502', 'C3181682', 'C3899947', 'C0935989', 'C0011777', 'C0010583', 'C0020789', 'C2980091', 'C0120107', 'C2974289', 'C0039600', 'C0003993', 'C3818721', 'C0004475', 'C4726900', 'C0042682', 'C0040864', 'C0030896', 'C4056441', 'C0039871', 'C2698692', 'C0246421', 'C0076181', 'C0040987', 'C0013089', 'C3853839', 'C0025677', 'C1135132', 'C4079854', 'C0246415', 'C0015133', 'C1707080', 'C0016366', 'C2987648', 'C0078257', 'C1130428', 'C0052416', 'C0526371', 'C4058811', 'C0040845', 'C3273827', 'C3467876']","[('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Leukemia', 'Melanoma'), ('Lung Cancer',), ('Kidney Cancer',), ('Breast Cancer',), ('Melanoma',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Leukemia',), ('Colon and Rectal Cancer',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Breast Cancer', 'Kidney Cancer'), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Breast Cancer', 'Lung Cancer')]",C0079773,116
Non-Hodgkin Lymphoma,C0016298,"['C1134659', 'C0071568', 'C0042670', 'C0060483', 'C0907349', 'C1455147', 'C1831796', 'C0005310', 'C0010927', 'C4519428', 'C0290883', 'C4519273', 'C4055478', 'C0571665', 'C2699709', 'C2604307', 'C0995188', 'C2713008', 'C3852841', 'C0210657', 'C0032952', 'C0048306', 'C2980094', 'C0026259', 'C0025815', 'C0770560', 'C0062941', 'C0005308', 'C0042679', 'C3658706', 'C4079830', 'C0039607', 'C2717021', 'C0039512', 'C0025147', 'C1176020', 'C1831828', 'C0025033', 'C0065175', 'C0020402', 'C3255208', 'C4086264', 'C3853921', 'C0011015', 'C0032950', 'C0021735', 'C0393022', 'C1700874', 'C0146224', 'C1721377', 'C4726799', 'C0033308', 'C4519167', 'C0025826', 'C0796392', 'C0671970', 'C0000618', 'C0092777', 'C2930789', 'C0092801', 'C1832027', 'C1506770', 'C0059874', 'C0049065', 'C2987430', 'C1122962', 'C1516119', 'C0014582', 'C0044401', 'C0039601', 'C2352806', 'C0008163', 'C0019588', 'C1135135', 'C0026256', 'C0045093', 'C1367202', 'C4055433', 'C0072980', 'C0541315', 'C2986924', 'C0065879', 'C0076189', 'C1533699', 'C0879427', 'C0020268', 'C0010711', 'C0041920', 'C0040976', 'C0016360', 'C0056391', 'C3853822', 'C1328025', 'C0040867', 'C4287815', 'C2935436', 'C0069717', 'C2742503', 'C4079208', 'C0123931', 'C0525079', 'C2987417', 'C4080091', 'C3657270', 'C2697961', 'C2742502', 'C3181682', 'C3899947', 'C0935989', 'C0011777', 'C0010583', 'C0218986', 'C0762737', 'C0040866', 'C4049146', 'C0063077', 'C0020789', 'C2980091', 'C0120107', 'C2974289', 'C0039600', 'C0003993', 'C3818721', 'C0004475', 'C4726900', 'C0042682', 'C0040864', 'C0030896', 'C4056441', 'C0039871', 'C2698692', 'C0246421', 'C4682397', 'C1567130', 'C0076181', 'C0039902', 'C0040987', 'C0013089', 'C2827667', 'C3853839', 'C0025677', 'C1135132', 'C4079854', 'C0246415', 'C0728747', 'C0015133', 'C3501358', 'C1707080', 'C0016366', 'C2987648', 'C0078257', 'C1130428', 'C0052416', 'C0526371', 'C4058811', 'C4045494', 'C0040845', 'C3273827', 'C3467876']","[('Breast Cancer',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Breast Cancer', 'Lung Cancer'), ('Lung Cancer', 'Melanoma'), ('Melanoma',), ('Lung Cancer', 'Kidney Cancer', 'Melanoma'), ('Breast Cancer', 'Kidney Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Leukemia', 'Melanoma'), ('Lung Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Leukemia',), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Kidney Cancer',), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Colon and Rectal Cancer',), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer')]",C0079773,159
Non-Hodgkin Lymphoma,C0016299,"['C1134659', 'C0042670', 'C0060483', 'C0851344', 'C0907349', 'C1455147', 'C3896940', 'C1831796', 'C0010927', 'C4519428', 'C4519273', 'C4055478', 'C0571665', 'C2699709', 'C1567753', 'C2604307', 'C0995188', 'C2713008', 'C0210657', 'C0032952', 'C0048306', 'C2980094', 'C0026259', 'C0025815', 'C0770560', 'C0062941', 'C0005308', 'C0042679', 'C0039607', 'C0039512', 'C0025147', 'C1176020', 'C1831828', 'C0025033', 'C0065175', 'C3255208', 'C3853921', 'C0011015', 'C0393022', 'C0021735', 'C1721377', 'C4726799', 'C0033308', 'C4519167', 'C0796392', 'C0671970', 'C0000618', 'C0092777', 'C1506770', 'C0059874', 'C1122962', 'C2987430', 'C1516119', 'C0014582', 'C0039601', 'C2352806', 'C0019588', 'C1135135', 'C0026256', 'C1367202', 'C4055433', 'C0072980', 'C0541315', 'C0065879', 'C0039286', 'C0879427', 'C0010711', 'C0041920', 'C0056391', 'C3853822', 'C0040867', 'C4287815', 'C2935436', 'C0069717', 'C4079208', 'C0002555', 'C0123931', 'C3657270', 'C2742502', 'C3181682', 'C3899947', 'C0935989', 'C0010583', 'C0762737', 'C0040866', 'C4049146', 'C0020789', 'C0120107', 'C2974289', 'C0003993', 'C3818721', 'C4726900', 'C0042682', 'C0040864', 'C0144576', 'C4056441', 'C0039871', 'C0245194', 'C2698692', 'C0246421', 'C1567130', 'C0076181', 'C0039902', 'C0013089', 'C2827667', 'C3853839', 'C0025677', 'C1135132', 'C4079854', 'C0246415', 'C0728747', 'C3501358', 'C0016366', 'C2987648', 'C0078257', 'C1130428', 'C0052416', 'C0526371', 'C3273827', 'C3467876']","[('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Leukemia', 'Melanoma'), ('Lung Cancer',), ('Kidney Cancer',), ('Breast Cancer',), ('Melanoma',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Lung Cancer', 'Kidney Cancer', 'Melanoma'), ('Leukemia',), ('Colon and Rectal Cancer',), ('Breast Cancer', 'Kidney Cancer'), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Breast Cancer', 'Lung Cancer')]",C0079773,120
Non-Hodgkin Lymphoma,C0117996,"['C0071568', 'C0060483', 'C0907349', 'C0010927', 'C4519428', 'C2604307', 'C0571665', 'C2699709', 'C1567753', 'C3852841', 'C0210657', 'C0032952', 'C2980094', 'C0026259', 'C0062941', 'C0770560', 'C3658706', 'C0005308', 'C2717021', 'C0039512', 'C0025147', 'C0065175', 'C3255208', 'C3853921', 'C0011015', 'C0032950', 'C0021735', 'C0393022', 'C1700874', 'C0146224', 'C1721377', 'C0025826', 'C0671970', 'C0000618', 'C0092777', 'C1506770', 'C0059874', 'C0049065', 'C1122962', 'C0039601', 'C0008163', 'C1135135', 'C4055433', 'C0076189', 'C0541315', 'C2986924', 'C0065879', 'C1533699', 'C0879427', 'C0020268', 'C0010711', 'C0041920', 'C0016360', 'C1328025', 'C0069717', 'C0525079', 'C2987417', 'C2742502', 'C3899947', 'C0935989', 'C0762737', 'C4049146', 'C0063077', 'C0020789', 'C0039600', 'C0004475', 'C0042682', 'C4056441', 'C0039871', 'C2698692', 'C4682397', 'C1567130', 'C0076181', 'C0039902', 'C0013089', 'C3853839', 'C1135132', 'C4079854', 'C0246415', 'C0728747', 'C0015133', 'C1707080', 'C0078257', 'C1130428', 'C0052416', 'C4058811', 'C3273827', 'C3467876']","[('Leukemia', 'Melanoma'), ('Lung Cancer',), ('Kidney Cancer',), ('Breast Cancer',), ('Lung Cancer', 'Melanoma'), ('Melanoma',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Leukemia',), ('Colon and Rectal Cancer',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Breast Cancer', 'Kidney Cancer'), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Breast Cancer', 'Lung Cancer')]",C0079773,88
Non-Hodgkin Lymphoma,C1997549,,,C0079774,0
Non-Hodgkin Lymphoma,C0018513,"['C1134659', 'C0042670', 'C0060483', 'C0851344', 'C3896940', 'C1831796', 'C0005310', 'C0010927', 'C4519428', 'C4519273', 'C4055478', 'C0571665', 'C2699709', 'C2713008', 'C0210657', 'C2980094', 'C0026259', 'C0025815', 'C3658706', 'C0005308', 'C4079830', 'C0039512', 'C0025147', 'C1176020', 'C1831828', 'C0025033', 'C0020402', 'C3255208', 'C3853921', 'C0011015', 'C0032950', 'C0393022', 'C1700874', 'C0146224', 'C1721377', 'C4726799', 'C0033308', 'C4519167', 'C0025826', 'C0796392', 'C0671970', 'C0000618', 'C0092777', 'C1832027', 'C0049065', 'C2987430', 'C1122962', 'C1516119', 'C0014582', 'C0039601', 'C2352806', 'C0008163', 'C0019588', 'C1135135', 'C1367202', 'C4055433', 'C0072980', 'C0541315', 'C0065879', 'C0039286', 'C0879427', 'C0010711', 'C0056391', 'C3853822', 'C0040867', 'C4287815', 'C2935436', 'C0069717', 'C2742503', 'C4079208', 'C0123931', 'C4080091', 'C2697961', 'C3181682', 'C3899947', 'C0935989', 'C0218986', 'C0762737', 'C4049146', 'C0020789', 'C2974289', 'C0039600', 'C0003993', 'C3818721', 'C0004475', 'C0042682', 'C4056441', 'C0039871', 'C2698692', 'C0246421', 'C1567130', 'C0076181', 'C0040987', 'C0013089', 'C2827667', 'C3853839', 'C0025677', 'C0015133', 'C0728747', 'C1707080', 'C0016366', 'C2987648', 'C0052416', 'C0040845', 'C3273827']","[('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Leukemia', 'Melanoma'), ('Lung Cancer',), ('Kidney Cancer',), ('Breast Cancer',), ('Lung Cancer', 'Melanoma'), ('Melanoma',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Leukemia',), ('Colon and Rectal Cancer',), ('Breast Cancer', 'Kidney Cancer'), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Breast Cancer', 'Lung Cancer')]",C0079773,105
Non-Hodgkin Lymphoma,C0877880,"['C0042682', 'C0016360', 'C0042670', 'C1328025', 'C1721377', 'C0060483', 'C0040867', 'C4056441', 'C3896940', 'C0796392', 'C4682397', 'C0671970', 'C4519428', 'C0040987', 'C0013089', 'C4055478', 'C3853839', 'C4080091', 'C2697961', 'C0571665', 'C0015133', 'C0728747', 'C0049065', 'C3899947', 'C1707080', 'C0210657', 'C0010583', 'C0048306', 'C0008163', 'C4049146', 'C1135135', 'C2980094', 'C0063077', 'C0052416', 'C4058811', 'C2717021', 'C0541315', 'C2986924', 'C0040845', 'C0039600', 'C1533699', 'C3467876']","[('Lung Cancer',), ('Kidney Cancer',), ('Breast Cancer',), ('Melanoma',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Leukemia',), ('Colon and Rectal Cancer',), ('Breast Cancer', 'Kidney Cancer'), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Leukemia', 'Lung Cancer', 'Melanoma')]",C0024301,42
Non-Hodgkin Lymphoma,C1144149,"['C1134659', 'C0042670', 'C0060483', 'C0851344', 'C0907349', 'C1455147', 'C3896940', 'C1831796', 'C0005310', 'C0010927', 'C4519428', 'C0290883', 'C4519273', 'C4055478', 'C0571665', 'C2699709', 'C2604307', 'C2713008', 'C3852841', 'C0210657', 'C0048306', 'C2980094', 'C0026259', 'C0025815', 'C0770560', 'C0062941', 'C0005308', 'C0042679', 'C3658706', 'C4079830', 'C0039607', 'C2717021', 'C0039512', 'C1176020', 'C1831828', 'C0025033', 'C0065175', 'C0020402', 'C3255208', 'C4086264', 'C3853921', 'C0011015', 'C0032950', 'C0021735', 'C0393022', 'C1700874', 'C0146224', 'C1721377', 'C4726799', 'C0033308', 'C4519167', 'C0796392', 'C0671970', 'C0092777', 'C0092801', 'C1832027', 'C1506770', 'C0059874', 'C0049065', 'C2987430', 'C1122962', 'C1516119', 'C0014582', 'C0044401', 'C0039601', 'C2352806', 'C0008163', 'C0019588', 'C1135135', 'C0026256', 'C1367202', 'C4055433', 'C0072980', 'C0076189', 'C2986924', 'C0065879', 'C0039286', 'C1533699', 'C0879427', 'C0020268', 'C0010711', 'C0041920', 'C0040976', 'C0016360', 'C3853822', 'C0040867', 'C4287815', 'C2935436', 'C0069717', 'C2742503', 'C4079208', 'C0002555', 'C0123931', 'C2987417', 'C4080091', 'C3657270', 'C2697961', 'C2742502', 'C3181682', 'C3899947', 'C0935989', 'C0011777', 'C0218986', 'C0762737', 'C0040866', 'C4049146', 'C0063077', 'C0020789', 'C2980091', 'C0120107', 'C2974289', 'C0039600', 'C3818721', 'C0004475', 'C4726900', 'C0040864', 'C0144576', 'C0030896', 'C4056441', 'C0039871', 'C2698692', 'C0246421', 'C4682397', 'C1567130', 'C0076181', 'C4301624', 'C0039902', 'C0013089', 'C3853839', 'C0025677', 'C1135132', 'C4079854', 'C0246415', 'C0728747', 'C0015133', 'C3501358', 'C1707080', 'C2987648', 'C0078257', 'C1130428', 'C0052416', 'C0526371', 'C4058811', 'C0040845', 'C3273827', 'C3467876']","[('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Leukemia', 'Melanoma'), ('Lung Cancer',), ('Kidney Cancer',), ('Breast Cancer',), ('Lung Cancer', 'Melanoma'), ('Melanoma',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Lung Cancer', 'Kidney Cancer', 'Melanoma'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Leukemia',), ('Colon and Rectal Cancer',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Breast Cancer', 'Lung Cancer')]",C0334634,146
